id,name,surname,hand,dob,country
120563,Abror,Isakov,U,19890227,UZB
111181,Pruchya,Isarow,R,19951016,THA
106381,Temur,Ismailov,R,19950114,UZB
104545,John,Isner,R,19850426,USA
126229,Rares,Ispas,U,19950202,ROU
104797,Denis,Istomin,R,19860907,UZB
105147,Tatsuma,Ito,R,19880518,JPN
104781,Yuichi,Ito,R,19860806,JPN
124051,Yuya,Ito,U,19970109,JPN
201982,Kaito,Itsusaki,U,19971113,JPN
105210,Zach,Itzstein,R,19880902,AUS
104901,Vladimir,Ivanov,R,19870410,EST
125802,Ilya,Ivashka,R,19940224,BLR
103230,Tasuku,Iwami,L,19780709,JPN
207663,Nikolas Sanchez,Izquierdo,U,19990315,ESP
108740,Cyril,Jacobe,U,19830331,VAN
123920,Gregoire,Jacq,U,19921109,FRA
208021,Kyrian,Jacquet,R,20010511,FRA
105514,Jeremy,Jahn,R,19900405,GER
103891,Alexandros,Jakupovic,R,19811214,GRE
106170,Jakhongir,Jalalov,R,19930424,UZB
123807,Marek,Jaloviec,L,19940121,CZE
110457,Hamad Abbas,Janahi,U,19900804,UAE
133766,Dorian Tomaz,Janezic,U,19951025,SLO
128096,Woo Hyeok,Jang,U,19931222,KOR
106358,Miki,Jankovic,R,19940926,SRB
104852,Yannick,Jankovits,R,19870106,FRA
105668,Jerzy,Janowicz,R,19901113,POL
119628,Jens,Janssen,U,19831217,GER
126125,Maxime,Janvier,R,19961018,FRA
127009,Juan Miguel,Jaramillo,R,19960216,COL
111797,Nicolas,Jarry,R,19951011,CHI
117357,Omar,Jasika,L,19970518,AUS
105395,Lukas,Jastraunig,U,19890803,AUT
123773,Giorgi,Javakhishvili,R,19951023,GEO
104291,Malek,Jaziri,R,19840120,TUN
105250,Mehdi,Jdi,R,19881213,MAR
103858,Frederic,Jeanclaude,L,19811002,FRA
206924,Edgar,Jeanmougin,U,19990510,FRA
105433,Roman,Jebavy,R,19891116,CZE
131866,Hendrik,Jebens,U,19950808,GER
121497,Mircea Alexandru,Jecan,L,19880602,ROU
104861,George,Jecminek,R,19870130,CAN
104948,Petar,Jelenic,R,19870613,CRO
105672,Jarmere,Jenkins,R,19901125,USA
104812,Scoville,Jenkins,R,19860923,USA
106158,Suk Young,Jeong,R,19930412,KOR
202155,Yeongseok,Jeong,R,20000304,KOR
120998,Young Hoon,Jeong,U,19890728,KOR
122372,Alexander,Jhun,U,19950508,GBR
202166,Ang,Ji,U,19970303,CHN
202262,Filip Cristian,Jianu,U,20010918,ROU
202289,Pawin,Jirapoomdaje,U,20010415,THA
126236,Facundo,Jofre,U,19950209,ARG
105769,Jacob,Johansson,R,19910506,SWE
104026,Joachim,Johansson,R,19820701,SWE
122077,Morgan,Johansson,U,19940329,SWE
202272,Niklas,Johansson,U,19981007,SWE
126098,Collin,Johns,U,19930615,USA
208143,Garrett,Johns,U,20001217,USA
111753,Campbell,Johnson,U,19920225,USA
110750,Eric,Johnson,R,19930217,USA
208476,Kyle,Johnson,R,19930930,USA
123854,Luke,Johnson,R,19940318,GBR
105449,Steve,Johnson,R,19891224,USA
126567,Trevor Allen,Johnson,U,19951227,USA
105716,Tom,Jomby,R,19910218,FRA
131912,Ronan,Joncour,L,19970127,FRA
207756,Adam,Jones,U,19980508,GBR
202346,Ben,Jones,R,19980519,GBR
105286,Greg,Jones,R,19890131,AUS
206921,Scott,Jones,R,19980114,AUS
138605,Elio,Jose Ribeiro Lago,R,19971231,BRA
108940,David,Josepa,U,19860507,AHO
105662,Tomislav,Jotovski,R,19901027,MKD
104579,Romain,Jouan,R,19850716,FRA
138685,Marko,Jovanovic,R,19950506,AUS
132128,Radomir,Jovanovic,R,19930412,AUS
127024,Martin,Joyce,U,19961011,USA
206463,Jose,Juarez Caro,U,19980615,ESP
206703,Paul,Jubb,R,19991031,GBR
110528,Deivids,Juksa,R,19901221,LAT
104753,Woong Sun,Jun,R,19860614,KOR
103782,Rameez,Junaid,R,19810525,AUS
105784,Isade,Juneau,U,19910605,CAN
105359,Jason,Jung,R,19890615,TPE
122105,Ki Su,Jung,L,19931014,KOR
123884,Osni,Junior,U,19960625,BRA
103675,Diego,Junqueira,L,19801228,ARG
202226,David,Juras,R,19991121,SVK
104557,Andis,Juska,R,19850522,LAT
207815,Guido Ivan,Justo,U,19971217,ARG
105750,Vitaliy,Kachanovskiy,U,19910412,RUS
208230,Alibek,Kachmazov,R,20020817,RUS
106312,Kevin,Kaczynski,R,19940406,GER
106194,Nutthanon,Kadchapanan,R,19930607,THA
111459,Arjun,Kadhe,R,19940107,IND
103814,Sadik,Kadir,R,19810727,AUS
111183,Chayanon,Kaewsuto,R,19950616,THA
121641,Jacob,Kahoun,U,19920405,SUI
202112,Naoto,Kai,U,19970418,JPN
207852,Wai Yu,Kai,R,20010320,HKG
123860,Jessy,Kalambay,R,19921030,SUI
207256,Admir,Kalender,U,20010112,CRO
122471,Danylo,Kalenichenko,U,19940202,UKR
144681,Niki,Kaliyanda Poonacha,R,19950427,IND
111133,William,Kallberg,U,19921107,SWE
104323,Photos,Kallias,L,19840306,CYP
105370,Roy,Kalmanovich,U,19890705,USA
109737,Markos,Kalovelonis,R,19940518,GRE
200681,Adil,Kalyanpur,R,20000126,IND
109005,Bobur,Kamiljanov,R,19920417,UZB
105018,Gerald,Kamitz,R,19870926,AUT
104735,Tobias,Kamke,R,19860521,GER
104236,Rouzbeh,Kamran,U,19830903,IRI
119951,Dmytro,Kamynin,U,19891028,UKR
135967,Maksim,Kan,R,19940423,UZB
106355,Jonathan,Kanar,U,19940919,FRA
111567,Matthew,Kandath,U,19911025,USA
125851,Ho Gi,Kang,U,19931004,KOR
111580,Ku Keon,Kang,R,19970102,KOR
125791,Salif,Kante,U,19881120,SEN
122591,Ram,Kapach,U,19970128,ISR
105399,Andriej,Kapas,R,19890811,POL
144753,Aljaz Jakob,Kaplja,R,19970613,SLO
105463,Charalampos,Kapogiannis,R,19900113,GRE
102425,Niko,Karagiannis,R,19740707,GRE
105832,Reda,Karakhi,U,19910823,MAR
104056,Roko,Karanusic,R,19820905,CRO
106234,Aslan,Karatsev,R,19930904,RUS
207293,Adil,Karimov,R,20010530,UZB
127300,Djurabek,Karimov,U,19980604,UZB
103333,Ivo,Karlovic,R,19790228,CRO
106348,Evgeny,Karlovskiy,R,19940807,RUS
124081,Filip,Karlsson,U,19940430,SWE
105506,Austin,Karosi,R,19900323,USA
103577,Christopher,Kas,R,19800613,GER
209874,Maks,Kasnikowski,U,20030706,POL
110548,Kirill,Kasyanov,R,19890925,USA
105335,Sho,Katayama,U,19890512,JPN
105114,Dejan,Katic,R,19880307,SRB
202156,Daiki,Kato,U,19970907,JPN
200644,Shoma,Kato,R,19971004,JPN
105845,Nicolas Gustavo,Kauer,U,19910916,CHI
134518,Patrick,Kaukovalta,U,19981201,FIN
104882,Blaz,Kavcic,R,19870305,SLO
124074,Kazuma,Kawachi,R,19941011,JPN
200665,Yuta,Kawahashi,U,19980126,JPN
144735,Patcharapol,Kawin,U,19970522,THA
132663,Patrick,Kawka,R,19920912,USA
202218,Lev,Kazakov,U,19980918,RUS
200175,Miomir,Kecmanovic,R,19990831,SRB
103612,Alexey,Kedryuk,R,19800808,KAZ
124124,Filipp,Kekercheni,R,19950810,UKR
106154,Duje,Kekez,R,19930330,CRO
104775,Adam,Kellner,R,19860801,HUN
125806,Dominik,Kellovsky,U,19960724,CZE
105595,Dayne,Kelly,U,19900723,AUS
200171,Robert,Kelly,U,19960731,USA
200131,Sevan,Kelpetindjian,U,,SUI
103470,Robert,Kendrick,R,19791115,USA
110747,Stuart,Kenyon,U,,USA
108094,Rick,Kepler,R,19670225,USA
205934,Kittirat,Kerdlaphee,U,19991011,THA
205935,Phongsapak,Kerdlaphee,R,19980507,THA
106246,Robin,Kern,R,19931003,GER
123814,Markus,Kerner,R,19941122,EST
103459,Jordan,Kerr,R,19791026,AUS
206928,Michael,Kerschbaumer,U,19971107,ITA
111783,Daniel,Kerznerman,U,19960222,USA
144953,Mcclain,Kessler,U,19960718,USA
126183,Mariano,Kestelboim,R,19960206,ARG
121920,Timur,Khabibulin,R,19950802,KAZ
111575,Karen,Khachanov,R,19960521,RUS
106092,Ashot,Khacharyan,R,19921128,RUS
105830,Hicham,Khaddari,R,19910819,MAR
123888,Mihail,Khaldeev,R,19940906,RUS
105566,Shahin,Khaledan,R,19900607,IRI
127264,Mohamed,Khamlich,U,19881110,MAR
103499,Aqeel,Khan,R,19800130,PAK
110551,Mohamed Nazim,Khan,U,19930627,MAS
110725,Shahbaaz,Khan,R,19920704,IND
108982,Yasir,Khan,R,19890420,PAK
208527,Zane,Khan,U,20020211,USA
105568,Jakhongir,Khaydarov,R,19900610,UZB
200312,Noe,Khlif,U,19980428,FRA
132204,Matvey,Khomentovskiy,R,19940825,RUS
132712,Aleksei,Khomich,U,19970110,BLR
105344,Stepan,Khotulev,U,19890528,RUS
104771,Yuuya,Kibi,U,19860723,JPN
106044,Nicolas,Kicker,R,19920816,ARG
103017,Nicolas,Kiefer,R,19770705,GER
104165,Joel,Kielbowicz,U,19830420,USA
103643,Lauri,Kiiski,R,19801010,FIN
105869,Gengo,Kikuchi,U,19911107,JPN
206642,Yassir,Kilani,R,20000810,MAR
103297,Alex,Kim,R,19781220,USA
105507,Cheong Eui,Kim,R,19900323,KOR
207456,Dong Ju,Kim,U,20020409,KOR
206866,Hangyeom,Kim,U,20000627,KOR
127376,Hyeong Don,Kim,U,19930505,KOR
105036,Hyun Joon,Kim,L,19871027,KOR
106357,Jae Hwan,Kim,L,19940923,KOR
126414,Ji Ha,Kim,U,19930507,KOR
103240,Kevin,Kim,R,19780726,USA
133516,Sung Hun,Kim,U,19950626,KOR
103514,Young Jun,Kim,R,19800223,KOR
111792,Young Seok,Kim,L,19950512,KOR
132901,Yu Seob,Kim,U,19910712,KOR
104010,Dieter,Kindlmann,R,19820603,GER
104489,Barry,King,R,19850122,IRL
105985,Darian,King,R,19920426,BAR
105960,Evan,King,L,19920325,USA
110536,Kevin,King,U,19910228,USA
103894,Phillip,King,R,19811219,USA
104368,Daniel,King Turner,R,19840515,NZL
207992,Cannon,Kingsley,U,20010506,USA
104474,Leonardo,Kirche,R,19850104,BRA
126177,Strong,Kirchheimer,U,19950426,USA
134405,Koray,Kirci,U,19980817,TUR
104975,Evgeny,Kirillov,R,19870714,RUS
144985,Ergi,Kirkin,R,19990127,TUR
144774,William,Kirkman,,19971116,DOM
200532,Vasil,Kirkov,U,19990313,USA
128138,Konosuke,Kiryu,U,19951211,JPN
102737,Gergely,Kisgyorgy,R,19760308,HUN
106205,Ryota,Kishi,U,19930630,JPN
104247,Sebo,Kiss,U,19830920,HUN
126170,Timur,Kiuamov,U,19961030,RUS
200070,Kirill,Kivattsev,U,19971010,RUS
123817,Timi,Kivijarvi,U,19940809,FIN
138576,Robert,Kjellberg,R,19910212,SWE
104071,Raven,Klaasen,R,19821016,RSA
105614,Bradley,Klahn,L,19900820,USA
103657,Ivo,Klec,R,19801128,SVK
105278,Alexis,Klegou,U,19890125,BEN
105454,Brydan,Klein,R,19891231,AUS
127760,Lukas,Klein,R,19980322,SVK
105374,Matheson,Klein,U,19890712,AUS
205984,Daniil,Klimov,U,19990329,GER
200440,Philipp,Klimov,U,19990311,RUS
104522,Chris,Klingemann,U,19850324,CAN
126216,Alexander,Klintcharov,R,19960825,NZL
105373,Martin,Klizan,L,19890711,SVK
104595,Sascha,Kloer,R,19850816,GER
126723,Denys,Klok,U,19980526,UKR
200270,Alex,Knaff,,19971126,LUX
207418,Alexander,Knight,U,19961211,USA
104226,Bastian,Knittel,L,19830808,GER
144729,Daniel,Knoflicek,U,19950105,CZE
102382,Julian,Knowle,L,19740429,AUT
110533,Svyatoslav,Knyazev,U,19921018,RUS
144896,Hao Sheng,Koay,U,19980727,MAS
200648,Masaya,Kobayashi,U,19970922,JPN
206895,Alex,Kobelt,U,19970414,USA
122248,Peter,Kobelt,U,19901117,USA
105587,Tom,Kocevar Desman,R,19900710,SLO
126870,David,Koch Carrillo,U,19940803,MEX
111177,Arkadiusz,Kocyla,R,19931102,POL
106258,Arkadiusz,Kocyla Kd20,R,19931102,POL
208931,Toby Alex,Kodat,R,20030113,USA
200358,Lucas,Koelle,R,19980601,BRA
104230,Daniel,Koellerer,R,19830817,AUT
136440,Dominik,Koepfer,L,19940429,GER
110762,Alan,Kohen,R,19930420,ARG
127309,Cristopher,Kohl,U,19960930,CHI
102306,Michael,Kohlmann,R,19740111,GER
104259,Philipp,Kohlschreiber,R,19831016,GER
127128,Enzo,Kohn,U,,BRA
106423,Thanasi,Kokkinakis,R,19960410,AUS
144645,Zdenek,Kolar,R,19961009,CZE
134089,Igor,Kolaric,U,19970522,SRB
208491,Filip,Kolasinski,U,20001204,POL
126104,Krasimir,Kolev,U,19791112,USA
118053,Ognian,Kolev,L,19790607,BUL
110460,Maximilian,Kolleritsch,R,19930811,GER
110532,Beka,Komakhidze,R,19870906,RUS
122272,Kirill,Komarov,R,19911231,RUS
133140,Takuya,Komura,U,19931221,JPN
104082,Hiroki,Kondo,R,19821105,JPN
105421,Michal,Konecny,L,19891013,CZE
105817,Kevin,Konfederak,R,19910726,ARG
104974,Bryan,Koniecko,R,19870714,USA
109698,Christoffer,Konigsfeldt,R,19890712,DEN
105101,Blazej,Koniusz,R,19880222,POL
122260,Jaan,Kononov,R,19920731,EST
144825,David,Konstantinov,U,,USA
105573,Henri,Kontinen,R,19900619,FIN
106100,Micke,Kontinen,R,19921218,FIN
105323,Wesley,Koolhof,R,19890417,NED
111208,Tim,Kopinski,U,19930602,USA
207491,Sandro,Kopp,U,20000526,AUT
200240,Vit,Kopriva,U,19970615,CZE
200624,Sebastian,Korda,R,20000705,USA
126565,Andrew,Korinek,U,19930914,USA
105829,Warut,Korkiatthaworn,U,19910817,THA
202116,Grigoriy,Korobeynikov,R,19980907,UZB
206848,Ivan,Korol,U,19850806,RUS
105095,Evgeny,Korolev,R,19880214,KAZ
125838,Mikhail,Korovin,R,19960226,RUS
105930,Daniel,Kosakowski,R,19920221,USA
110635,Marcin,Kosakowski,U,19801204,USA
105752,Ivan,Kosec,U,19910415,SVK
208218,Patryk,Kosinski,U,20001121,POL
207401,Sheil,Kotecha,R,20000328,KEN
200303,Pavel,Kotov,R,19981118,RUS
102905,Stefan,Koubek,L,19770102,AUT
108974,Christopher,Koutrouzas,U,19871202,CYP
206499,Aleksandar,Kovacevic,U,19980829,USA
105792,Egor,Kovalev,U,19910620,RUS
109083,Ilja,Kovalev,L,19910923,RUS
106075,Jozef,Kovalik,R,19921104,SVK
207139,Palaphoom,Kovapitukted,R,19991205,THA
104911,Mateusz,Kowalczyk,R,19870503,POL
104780,Keita,Koyama,U,19860806,JPN
206309,Boris,Kozlov,U,20000826,USA
111578,Stefan,Kozlov,R,19980201,USA
106330,Vitaly,Kozyukov,R,19940602,RUS
104240,Sahr Timothy,Kpulun,R,19830909,SLE
110458,Sebastian,Kraila,U,19890628,ROU
125786,Mohamed Ali,Kraimi,U,19911225,MAR
106061,Pavel,Krainik,R,19920928,CAN
105572,Austin,Krajicek,L,19900616,USA
105936,Filip,Krajinovic,R,19920227,SRB
122506,Paul,Kramberger,U,19890409,AUS
206662,Georgii,Kravchenko,R,20000728,UKR
104505,Konstantin,Kravchuk,R,19850223,RUS
126225,Maxim,Kravtsov,U,19950306,RUS
105906,Kevin,Krawietz,R,19920124,GER
107098,Gilles,Kremer,R,19810715,LUX
104551,Gero,Kretschmer,R,19850506,GER
207243,Punnakrit,Kritakara,R,19930603,THA
110617,Neven,Krivokuca,L,19950915,CRO
104934,Thomas,Kromann,L,19870601,DEN
208641,Jason,Kros,U,19970703,USA
103222,Sergei,Krotiouk,R,19780621,RUS
106353,Pedja,Krstin,R,19940903,SRB
106283,Mitchell,Krueger,R,19940112,USA
209322,Martin,Krumich,U,,CZE
200010,Victor,Krustev,R,19990201,CAN
104793,Nikita,Kryvonos,R,19860901,USA
110538,Alfredo,Krywacz,R,19850912,BRA
106186,Jason,Kubler,R,19930519,AUS
103997,Lukasz,Kubot,R,19820516,POL
106045,Denis,Kudla,R,19920817,USA
104628,Alexander,Kudryavtsev,R,19851026,RUS
200095,Nicola,Kuhn,R,20000320,ESP
109519,Warren,Kuhn,U,19931022,RSA
105062,Mikhail,Kukushkin,R,19871226,KAZ
104778,Andrey,Kumantsov,R,19860804,RUS
208300,Omni,Kumar,U,20011010,USA
132003,Sameer,Kumar,U,19970710,USA
106146,Jan,Kuncik,L,19930320,CZE
110573,Adirek,Kundarnpinitvon,U,19920809,THA
108784,Kevin,Kung,L,19890930,HKG
103857,Igor,Kunitsyn,R,19810930,RUS
201903,Natthasith,Kunsuwan,U,20000223,THA
105763,Alexandr,Kushakov,R,19910502,UKR
144894,Gary,Kushnirovich,U,19910620,USA
105004,Dimitar,Kutrovsky,R,19870827,BUL
126263,Sanetulla,Kutybaev,U,19971204,UZB
106220,Dimitar,Kuzmanov,R,19930728,BUL
104864,Alex,Kuznetsov,R,19870205,USA
105723,Andrey,Kuznetsov,R,19910222,RUS
111515,Thai Son,Kwiatkowski,R,19950213,USA
126952,Soon Woo,Kwon,R,19971202,KOR
123743,Kevin,Kylar,R,19940926,CAN
208843,Jerome,Kym,,20030212,SUI
200516,Patrick,Kypson,R,19991028,USA
108749,Sergis,Kyratzis,L,19950512,CYP
106401,Nick,Kyrgios,R,19950427,AUS
105967,Henri,Laaksonen,R,19920331,SUI
126176,Aws,Laaribi,R,19940328,TUN
110742,Ramy,Labna,R,19911118,EGY
206829,Wilhem,Labrador,L,20000205,FRA
126787,Eduardo,Lacalle,U,19960504,CHI
105041,Lukas,Lacko,R,19871103,SVK
126749,Javier,Ladron De Guevara Hi,U,19970510,ESP
144768,Vicente,Lagos,R,19960123,CHI
202088,Sven,Lah,R,19981011,SLO
105294,Dennis,Lajola,R,19890212,USA
105583,Dusan,Lajovic,R,19900630,SRB
126508,Florian,Lakat,U,19950803,FRA
202152,Christian,Lakoseljac,U,19981223,CAN
109090,Sven,Lalic,R,19910817,BIH
205695,Ching,Lam,R,19990903,HKG
108742,Siu Fai Kelvin,Lam,R,19940106,HKG
106174,Gonzalo,Lama,R,19930427,CHI
106137,Tristan,Lamasine,R,19930305,FRA
128008,Edoardo,Lamberti,R,19960628,ITA
110740,John,Lamble,U,19920331,USA
126351,Eduardo,Lameiras,R,19940916,POR
111205,Manuel Luis,Lamelas,U,19951001,ESP
103967,Michael,Lammer,R,19820325,SUI
200225,Nathaniel,Lammons,U,19930812,USA
124015,Pablo,Landa Catan,L,19950408,MEX
105647,Philip,Lang,R,19901007,AUT
105472,Nils,Langer,R,19900125,GER
132052,Christian,Langmo,U,19960601,USA
108945,Juan Sebastian,Langton,R,19830624,SAM
126173,Ristomatti,Lanne,R,19921102,FIN
121603,Americo,Lanzoni,R,19881119,BRA
109554,Savino,Lapalombella,U,19790212,ITA
104117,Giovanni,Lapentti,R,19830125,ECU
102839,Nicolas,Lapentti,R,19760813,ECU
145018,Fabian,Lara,U,,MEX
105979,Augusto,Laranja,R,19920415,BRA
109618,Fernando,Larrea Gonzalez,R,19920715,MEX
144805,Clement,Larriere,R,19970521,FRA
145014,Thomas,Laurent,R,19971216,FRA
106016,Yanais,Laurent,R,19920606,FRA
144918,Edoardo,Lavagno,L,19980727,ITA
105955,Sebastian,Lavie,R,19920318,NZL
207971,Xavier,Lawrence,,19981222,BAR
202248,Alex,Lawson,L,19940131,USA
206249,Leander,Lazaro,R,19930311,PHI
200247,Alexandar,Lazarov,R,19971106,BUL
123915,Arturs,Lazdins,R,19970409,LAT
126093,Marko,Lazic,U,19860129,SLO
105586,Alexander,Lazov,U,19900709,BUL
202431,Driss,Lbahy,U,20000926,MAR
202433,Cong Tien,Le,U,19950722,VIE
109118,Juan Jose,Leal Gomez,U,19920807,ESP
207968,Alexander,Lebedev,U,19970329,USA
111774,Roy,Lederman,U,19950331,USA
104783,Mikhail,Ledovskikh,R,19860808,RUS
122252,Antoine,Leduc,U,19880124,CAN
121980,Adam,Lee,R,19920602,NZL
121738,Christian Oliver,Lee,R,19920419,MAS
105743,Dae Hee,Lee,U,19910406,KOR
117353,Duck Hee,Lee,R,19980529,KOR
105148,Hsin Han,Lee,R,19880519,TPE
102703,Hyung Taik,Lee,R,19760103,KOR
106206,Jea Moon,Lee,R,19930702,KOR
206835,Jiho,Lee,U,20000802,KOR
134120,Kuan Yi,Lee,R,19960909,TPE
208232,Seounghun,Lee,U,19950509,KOR
132895,Tae Woo,Lee,U,19911219,KOR
208222,Young Seok,Lee,R,19980819,KOR
200029,Matthew,Leffler,U,19910329,AUS
208103,Jiri,Lehecka,R,20011108,CZE
105868,Wilson,Leite,R,19911106,BRA
133166,Oscar Matias,Leiva Biason,U,19951209,CHI
105122,Karlis,Lejnieks,R,19880316,LAT
105084,James,Lemke,R,19880125,AUS
202349,Kai,Lemstra,U,19990619,GER
206695,Sven,Lemstra,U,20010413,GER
109699,Julian,Lenz,R,19930217,GER
105770,Marko,Lenz,U,19910510,GER
105061,Filippo,Leonardi,R,19871222,ITA
104702,Michael,Leong,R,19860318,SOL
206425,Martim,Leote Prata,U,20000826,POR
109465,Kong Pop,Lertchai,U,19920901,THA
106191,Mick,Lescure,R,19930602,FRA
122548,Edan,Leshem,U,19970319,ISR
104832,Christoph,Lessiak,R,19861120,AUT
106005,Constant,Lestienne,R,19920523,FRA
104553,Chris,Letcher,R,19850511,AUS
105028,Jesse,Levine,L,19871015,CAN
200338,Robert,Levine,U,19970918,USA
103248,Harel,Levy,R,19780805,ISR
104656,Haydn,Lewis,L,19860102,BAR
208320,Christopher,Li,R,20030715,PER
109360,Da Wei,Li,U,19920403,CHN
124023,Hei Yin Andrew,Li,R,19970328,HKG
126324,Jianhui,Li,U,19960118,CHN
105365,Yi Feng,Li,U,19890628,CHN
105931,Yu Cheng,Li,R,19920221,CHN
122609,Yuanfeng,Li,U,19931110,CHN
126322,Zhao Tai,Li,U,19940314,CHN
104810,Zhe,Li,R,19860920,CHN
122262,Wen Chun,Liang,U,19950718,TPE
104817,Tushar,Liberhan,R,19861008,IND
108761,Mikelis,Libietis,U,19920709,LAT
111450,Pietro,Licciardi,L,19940517,ITA
202165,Alberto,Lim,R,19990518,PHI
132896,Minseob,Lim,R,19981013,KOR
105790,Yong Kyu,Lim,U,19910618,KOR
206784,Enrico Dos Santos,Lima,U,19980316,BRA
206816,Felipe,Lima,U,19990409,BRA
200522,Renato,Lima,U,19981027,BRA
127151,Jirayu,Limpathum,U,,THA
200368,Jack Mingjie,Lin,R,19990415,CAN
138640,Liang Yu Richard,Lin,U,19971125,TPE
126556,Wei De,Lin,U,19960205,TPE
122241,Winston,Lin,U,19930425,USA
105194,Nick,Lindahl,R,19880731,AUS
105872,Christian,Lindell,R,19911120,SWE
111445,Stefan,Lindmark,R,19930724,SWE
105263,Joel,Lindner,L,19890105,AUS
102963,Robert,Lindstedt,R,19770319,SWE
110626,Anders,Lindstrom,U,19880522,SWE
121752,Jannis,Liniger,R,19900117,SUI
126891,Joel Vincent,Link,R,19970303,GER
105426,Michael,Linzer,R,19891102,AUT
106164,Tomas,Lipovsek Puches,U,19930417,ARG
103822,Scott,Lipsky,R,19810814,USA
202315,Tomas,Liska,R,19980731,SVK
103444,Jean Rene,Lisnard,R,19790925,MON
138233,Hantao,Liu,U,19970923,CHN
207343,Hanyi,Liu,U,20010523,CHN
144726,Shao Fan,Liu,U,19970130,TPE
111785,Siyu,Liu,U,19951101,CHN
202437,Yang,Liu,U,19990331,CHN
109125,Roberto,Livi,R,19940223,ITA
105758,Juan,Lizariturry,U,19910420,ESP
132753,Aswin,Lizen,U,19960227,GBR
208010,Pablo,Llamas Ruiz,R,20021013,ESP
208028,Francisco,Llanes,U,20020416,URU
108783,Daniel,Llarenas,U,19880708,GUM
103566,Michael,Llodra,L,19800518,FRA
105541,Alex,Llompart,R,19900511,PUR
127187,Chien Hsun,Lo,U,19981115,TPE
206815,Lucas,Lobao,U,19970428,BRA
105645,Alexander,Lobkov,R,19901007,RUS
111761,Benjamin,Lock,R,19930304,ZIM
144747,Courtney John,Lock,R,19961018,ZIM
127236,Breno,Lodis,U,19960529,BRA
201895,Robert,Loeb,U,19980312,USA
207785,George,Loffhagen,R,20010419,GBR
208358,Aleksi,Lofman,U,20020221,FIN
105116,Dusan,Lojda,L,19880308,CZE
106362,Laurent,Lokoli,R,19941018,FRA
126158,Piotr,Lomacki,U,19951128,POL
200441,Grigoriy,Lomakin,U,19980318,KAZ
126770,Harrison,Lombe,U,19950114,AUS
106228,Juan Ignacio,Londero,R,19930815,ARG
136461,Sam Edward,Longhurst,U,19951219,AUS
126510,Michele,Longo,U,19900804,ITA
105050,Michael,Look,R,19871124,AUS
125848,Niels,Lootsma,U,19940815,NED
104836,Tiago,Lopes,R,19861127,BRA
106107,Edgar,Lopez,R,19930103,MEX
103852,Feliciano,Lopez,L,19810920,ESP
206720,Juan Manuel,Lopez,U,20000518,COL
104043,Marc,Lopez,R,19820731,ESP
105940,Sebastian,Lopez,U,19920303,COL
105367,Daniel Alejandro,Lopez Cassaccia,R,19890703,PAR
104091,Miguel Angel,Lopez Jaen,R,19821129,ESP
207490,Carlos,Lopez Montagud,U,20000706,ESP
105782,Enrique,Lopez Perez,R,19910603,ESP
126533,Alvaro,Lopez San Martin,R,19970602,ESP
126204,Gerardo,Lopez Villasenor,U,19950512,MEX
121093,Maciej,Lorenz,U,19870803,POL
103893,Paolo,Lorenzi,R,19811215,ITA
110471,Goncalo,Loureiro,R,19950406,POR
125835,Diogo,Lourenco,R,19950716,POR
144916,Tiago,Lourenco,U,19970407,POR
124069,Korey,Lovett,R,19960427,USA
110735,Marko,Lovrinovic,L,19910405,CRO
200594,Kristian,Lozan,U,19981026,RUS
132496,Chengze,Lu,U,19980813,CHN
202167,Tyler,Lu,U,19950812,USA
106056,Yang,Lu,U,19920919,CHN
104229,Yen Hsun,Lu,R,19830814,TPE
103429,Peter,Luczak,R,19790831,AUS
104562,James,Ludlow,U,19850603,USA
105612,Jonas,Luetjen,U,19900813,GER
200526,Juan,Lugo,R,19990921,VEN
110745,Facundo,Lugones,R,19920706,ARG
121872,Alessandro,Luisi,R,19891104,ITA
104887,Piero,Luisi,R,19870313,VEN
104875,Denes,Lukacs,R,19870225,HUN
127507,Azizbek,Lukmanov,U,19950415,UZB
132932,Franz,Luna Lavidalie,R,19971005,GUA
132028,Justin,Lunn,U,19910618,BAH
106213,Jannick,Lupescu,R,19930716,NED
105901,Antonio,Lupieri,U,19920120,CRO
105244,Raphael,Lustenberger,R,19881123,SUI
104455,Daniel,Lustig,R,19841125,CZE
105222,Jakub,Lustyk,R,19880923,CZE
121742,Wojciech,Lutkowski,R,19920219,POL
110492,Michael,Lux,R,,GER
126197,Orlando,Luz,R,19980208,BRA
122533,Nam Hoang,Ly,R,19970225,VIE
103344,Ivan,Ljubicic,R,19790319,CRO
207134,Fitriadi,M Rifqi,R,19990123,INA
116986,Rong,Ma,,19840129,CHN
132126,William,Ma,R,19950909,AUS
105565,Ya Nan,Ma,U,19900606,CHN
103472,Karim,Maamoun,R,19791118,EGY
105747,Karim Mohamed,Maamoun,R,19910409,EGY
105746,Clement,Maas,R,19910408,BEL
122394,Federico,Maccari,R,19940207,ITA
207830,Tomas,Machac,R,20001013,CZE
104349,Rui,Machado,R,19840410,POR
206847,Guillaume,Mackenzie,U,19980222,FRA
105546,Logan,Mackenzie,R,19900514,NZL
122364,Nima,Madani,U,19930703,SWE
200096,Dragos Nicolae,Madaras,L,19970912,ROU
124001,Gergely,Madarasz,U,19941001,HUN
120424,Yannick,Maden,U,19891028,GER
123803,Artur,Madzhar,U,19911023,RUS
